index,updateDate,provinceName,Confirmed,Deaths,Recovered,Active,newConfirmed
7,2020-03-14,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
8,2020-03-15,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
9,2020-03-16,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
10,2020-03-17,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
11,2020-03-18,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
12,2020-03-19,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
13,2020-03-20,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
14,2020-03-21,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
15,2020-03-22,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
16,2020-03-23,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
17,2020-03-24,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
18,2020-03-25,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
19,2020-03-26,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
20,2020-03-27,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
21,2020-03-28,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
22,2020-03-29,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
23,2020-03-30,"Douglas County, CO",3.0,0.0,0.0,0.0,0.0
0,2020-03-06,"Douglas County, NE",1.0,0.0,0.0,0.0,1.0
1,2020-03-07,"Douglas County, NE",1.0,0.0,0.0,0.0,0.0
2,2020-03-08,"Douglas County, NE",1.0,0.0,0.0,0.0,0.0
3,2020-03-09,"Douglas County, NE",3.0,0.0,0.0,0.0,2.0
4,2020-03-10,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
5,2020-03-11,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
6,2020-03-12,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
7,2020-03-13,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
8,2020-03-14,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
9,2020-03-15,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
10,2020-03-16,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
11,2020-03-17,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
12,2020-03-18,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
13,2020-03-19,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
14,2020-03-20,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
15,2020-03-21,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
16,2020-03-22,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
17,2020-03-23,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
18,2020-03-24,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
19,2020-03-25,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
20,2020-03-26,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
21,2020-03-27,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
22,2020-03-28,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
23,2020-03-29,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
24,2020-03-30,"Douglas County, NE",3.0,0.0,0.0,0.0,0.0
0,2020-03-08,"Douglas County, OR",1.0,0.0,0.0,0.0,1.0
1,2020-03-09,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
2,2020-03-10,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
3,2020-03-11,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
4,2020-03-12,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
5,2020-03-13,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
6,2020-03-14,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
7,2020-03-15,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
8,2020-03-16,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
9,2020-03-17,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
10,2020-03-18,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
11,2020-03-19,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
12,2020-03-20,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
13,2020-03-21,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
14,2020-03-22,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
15,2020-03-23,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
16,2020-03-24,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
17,2020-03-25,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
18,2020-03-26,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
19,2020-03-27,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
20,2020-03-28,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
21,2020-03-29,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
22,2020-03-30,"Douglas County, OR",1.0,0.0,0.0,0.0,0.0
0,2020-03-07,"El Paso County, CO",1.0,0.0,0.0,0.0,1.0
1,2020-03-08,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
2,2020-03-09,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
3,2020-03-10,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
4,2020-03-11,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
5,2020-03-12,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
6,2020-03-13,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
7,2020-03-14,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
8,2020-03-15,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
9,2020-03-16,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
10,2020-03-17,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
11,2020-03-18,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
12,2020-03-19,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
13,2020-03-20,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
14,2020-03-21,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
15,2020-03-22,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
16,2020-03-23,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
17,2020-03-24,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
18,2020-03-25,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
19,2020-03-26,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
20,2020-03-27,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
21,2020-03-28,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
22,2020-03-29,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
23,2020-03-30,"El Paso County, CO",1.0,0.0,0.0,0.0,0.0
0,2020-03-08,"Fairfax County, VA",2.0,0.0,0.0,0.0,2.0
1,2020-03-09,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
2,2020-03-10,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
3,2020-03-11,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
4,2020-03-12,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
5,2020-03-13,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
6,2020-03-14,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
7,2020-03-15,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
8,2020-03-16,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
9,2020-03-17,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
10,2020-03-18,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
11,2020-03-19,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
12,2020-03-20,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
13,2020-03-21,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
14,2020-03-22,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
15,2020-03-23,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
16,2020-03-24,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
17,2020-03-25,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
18,2020-03-26,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
19,2020-03-27,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
20,2020-03-28,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
21,2020-03-29,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
22,2020-03-30,"Fairfax County, VA",2.0,0.0,0.0,0.0,0.0
0,2020-03-07,"Fairfield County, CT",2.0,0.0,0.0,0.0,2.0
1,2020-03-08,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
2,2020-03-09,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
3,2020-03-10,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
4,2020-03-11,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
5,2020-03-12,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
6,2020-03-13,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
7,2020-03-14,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
8,2020-03-15,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
9,2020-03-16,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
10,2020-03-17,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
11,2020-03-18,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
12,2020-03-19,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
13,2020-03-20,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
14,2020-03-21,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
15,2020-03-22,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
16,2020-03-23,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
17,2020-03-24,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
18,2020-03-25,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
19,2020-03-26,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
20,2020-03-27,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
21,2020-03-28,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
22,2020-03-29,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
23,2020-03-30,"Fairfield County, CT",2.0,0.0,0.0,0.0,0.0
0,2020-03-06,"Fayette County, KY",1.0,0.0,0.0,0.0,1.0
1,2020-03-07,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
2,2020-03-08,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
3,2020-03-09,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
4,2020-03-10,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
5,2020-03-11,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
6,2020-03-12,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
7,2020-03-13,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
8,2020-03-14,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
9,2020-03-15,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
10,2020-03-16,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
11,2020-03-17,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
12,2020-03-18,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
13,2020-03-19,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
14,2020-03-20,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
15,2020-03-21,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
16,2020-03-22,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
17,2020-03-23,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
18,2020-03-24,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
19,2020-03-25,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
20,2020-03-26,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
21,2020-03-27,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
22,2020-03-28,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
23,2020-03-29,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
24,2020-03-30,"Fayette County, KY",1.0,0.0,0.0,0.0,0.0
0,2020-03-10,Florida,15.0,2.0,0.0,0.0,15.0
1,2020-03-11,Florida,28.0,2.0,0.0,0.0,13.0
2,2020-03-12,Florida,35.0,2.0,0.0,0.0,7.0
3,2020-03-13,Florida,50.0,2.0,0.0,0.0,15.0
4,2020-03-14,Florida,76.0,3.0,0.0,0.0,26.0
5,2020-03-15,Florida,115.0,4.0,0.0,0.0,39.0
6,2020-03-16,Florida,155.0,5.0,0.0,0.0,40.0
7,2020-03-17,Florida,216.0,6.0,0.0,0.0,61.0
8,2020-03-18,Florida,314.0,7.0,0.0,0.0,98.0
9,2020-03-19,Florida,417.0,9.0,0.0,0.0,103.0
10,2020-03-20,Florida,563.0,10.0,0.0,0.0,146.0
11,2020-03-21,Florida,659.0,13.0,0.0,0.0,96.0
12,2020-03-22,Florida,1004.0,13.0,0.0,0.0,345.0
13,2020-03-23,Florida,1227.0,18.0,0.0,0.0,223.0
14,2020-03-24,Florida,1412.0,18.0,0.0,0.0,185.0
15,2020-03-25,Florida,1682.0,23.0,0.0,0.0,270.0
16,2020-03-26,Florida,2357.0,29.0,0.0,0.0,675.0
17,2020-03-27,Florida,2900.0,35.0,0.0,0.0,543.0
18,2020-03-28,Florida,3763.0,54.0,0.0,0.0,863.0
19,2020-03-29,Florida,4246.0,56.0,0.0,0.0,483.0
20,2020-03-30,Florida,5473.0,63.0,0.0,0.0,1227.0
0,2020-03-06,"Floyd County, GA",1.0,0.0,0.0,0.0,1.0
1,2020-03-07,"Floyd County, GA",2.0,0.0,0.0,0.0,1.0
2,2020-03-08,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
3,2020-03-09,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
4,2020-03-10,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
5,2020-03-11,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
6,2020-03-12,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
7,2020-03-13,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
8,2020-03-14,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
9,2020-03-15,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
10,2020-03-16,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
11,2020-03-17,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
12,2020-03-18,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
13,2020-03-19,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
14,2020-03-20,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
15,2020-03-21,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
16,2020-03-22,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
17,2020-03-23,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
18,2020-03-24,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
19,2020-03-25,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
20,2020-03-26,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
21,2020-03-27,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
22,2020-03-28,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
23,2020-03-29,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
24,2020-03-30,"Floyd County, GA",2.0,0.0,0.0,0.0,0.0
0,2020-03-05,"Fort Bend County, TX",1.0,0.0,0.0,0.0,1.0
1,2020-03-06,"Fort Bend County, TX",1.0,0.0,0.0,0.0,0.0
2,2020-03-07,"Fort Bend County, TX",3.0,0.0,0.0,0.0,2.0
3,2020-03-08,"Fort Bend County, TX",6.0,0.0,0.0,0.0,3.0
4,2020-03-09,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
5,2020-03-10,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
6,2020-03-11,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
7,2020-03-12,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
8,2020-03-13,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
9,2020-03-14,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
10,2020-03-15,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
11,2020-03-16,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
12,2020-03-17,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
13,2020-03-18,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
14,2020-03-19,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
15,2020-03-20,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
16,2020-03-21,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
17,2020-03-22,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
18,2020-03-23,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
19,2020-03-24,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
20,2020-03-25,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
21,2020-03-26,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
22,2020-03-27,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
23,2020-03-28,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
24,2020-03-29,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
25,2020-03-30,"Fort Bend County, TX",6.0,0.0,0.0,0.0,0.0
0,2020-03-08,"Fresno County, CA",1.0,0.0,0.0,0.0,1.0
1,2020-03-09,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
2,2020-03-10,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
3,2020-03-11,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
4,2020-03-12,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
5,2020-03-13,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
6,2020-03-14,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
7,2020-03-15,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
8,2020-03-16,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
9,2020-03-17,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
10,2020-03-18,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
11,2020-03-19,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
12,2020-03-20,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
13,2020-03-21,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
14,2020-03-22,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
15,2020-03-23,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
16,2020-03-24,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
17,2020-03-25,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
18,2020-03-26,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
19,2020-03-27,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
20,2020-03-28,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
21,2020-03-29,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
22,2020-03-30,"Fresno County, CA",1.0,0.0,0.0,0.0,0.0
0,2020-03-03,"Fulton County, GA",2.0,0.0,0.0,0.0,2.0
1,2020-03-04,"Fulton County, GA",2.0,0.0,0.0,0.0,0.0
2,2020-03-05,"Fulton County, GA",2.0,0.0,0.0,0.0,0.0
3,2020-03-06,"Fulton County, GA",2.0,0.0,0.0,0.0,0.0
4,2020-03-07,"Fulton County, GA",3.0,0.0,0.0,0.0,1.0
5,2020-03-08,"Fulton County, GA",3.0,0.0,0.0,0.0,0.0
6,2020-03-09,"Fulton County, GA",5.0,0.0,0.0,0.0,2.0
7,2020-03-10,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
8,2020-03-11,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
9,2020-03-12,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
10,2020-03-13,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
11,2020-03-14,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
12,2020-03-15,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
13,2020-03-16,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
14,2020-03-17,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
15,2020-03-18,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
16,2020-03-19,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
17,2020-03-20,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
18,2020-03-21,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
19,2020-03-22,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
20,2020-03-23,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
21,2020-03-24,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
22,2020-03-25,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
23,2020-03-26,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
24,2020-03-27,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
25,2020-03-28,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
26,2020-03-29,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
27,2020-03-30,"Fulton County, GA",5.0,0.0,0.0,0.0,0.0
0,2020-03-10,Georgia,17.0,0.0,0.0,0.0,17.0
1,2020-03-11,Georgia,23.0,0.0,0.0,0.0,6.0
2,2020-03-12,Georgia,31.0,1.0,0.0,0.0,8.0
3,2020-03-13,Georgia,42.0,1.0,0.0,0.0,11.0
4,2020-03-14,Georgia,66.0,1.0,0.0,0.0,24.0
5,2020-03-15,Georgia,99.0,1.0,0.0,0.0,33.0
6,2020-03-16,Georgia,121.0,1.0,0.0,0.0,22.0
7,2020-03-17,Georgia,146.0,1.0,0.0,0.0,25.0
8,2020-03-18,Georgia,199.0,3.0,0.0,0.0,53.0
9,2020-03-19,Georgia,287.0,10.0,0.0,0.0,88.0
10,2020-03-20,Georgia,420.0,13.0,0.0,0.0,133.0
11,2020-03-21,Georgia,507.0,14.0,0.0,0.0,87.0
12,2020-03-22,Georgia,621.0,25.0,0.0,0.0,114.0
13,2020-03-23,Georgia,772.0,25.0,0.0,0.0,151.0
14,2020-03-24,Georgia,1026.0,32.0,0.0,0.0,254.0
15,2020-03-25,Georgia,1247.0,40.0,0.0,0.0,221.0
16,2020-03-26,Georgia,1525.0,48.0,0.0,0.0,278.0
17,2020-03-27,Georgia,2000.0,64.0,0.0,0.0,475.0
18,2020-03-28,Georgia,2366.0,69.0,0.0,0.0,366.0
19,2020-03-29,Georgia,2651.0,80.0,0.0,0.0,285.0
20,2020-03-30,Georgia,2808.0,87.0,0.0,0.0,157.0
0,2020-03-02,"Grafton County, NH",1.0,0.0,0.0,0.0,1.0
1,2020-03-03,"Grafton County, NH",2.0,0.0,0.0,0.0,1.0
2,2020-03-04,"Grafton County, NH",2.0,0.0,0.0,0.0,0.0
3,2020-03-05,"Grafton County, NH",2.0,0.0,0.0,0.0,0.0
4,2020-03-06,"Grafton County, NH",2.0,0.0,0.0,0.0,0.0
5,2020-03-07,"Grafton County, NH",2.0,0.0,0.0,0.0,0.0
6,2020-03-08,"Grafton County, NH",4.0,0.0,0.0,0.0,2.0
7,2020-03-09,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
8,2020-03-10,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
9,2020-03-11,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
10,2020-03-12,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
11,2020-03-13,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
12,2020-03-14,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
13,2020-03-15,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
14,2020-03-16,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
15,2020-03-17,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
16,2020-03-18,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
17,2020-03-19,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
18,2020-03-20,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
19,2020-03-21,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
20,2020-03-22,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
21,2020-03-23,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
22,2020-03-24,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
23,2020-03-25,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
24,2020-03-26,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
25,2020-03-27,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
26,2020-03-28,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
27,2020-03-29,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
28,2020-03-30,"Grafton County, NH",4.0,0.0,0.0,0.0,0.0
0,2020-03-10,Grand Princess,21.0,0.0,0.0,0.0,21.0
1,2020-03-11,Grand Princess,21.0,0.0,0.0,0.0,0.0
2,2020-03-12,Grand Princess,21.0,0.0,0.0,0.0,0.0
3,2020-03-13,Grand Princess,21.0,0.0,0.0,0.0,0.0
4,2020-03-14,Grand Princess,21.0,0.0,0.0,0.0,0.0
5,2020-03-15,Grand Princess,21.0,0.0,0.0,0.0,0.0
6,2020-03-16,Grand Princess,21.0,0.0,0.0,0.0,0.0
7,2020-03-17,Grand Princess,21.0,0.0,0.0,0.0,0.0
8,2020-03-18,Grand Princess,21.0,0.0,0.0,0.0,0.0
9,2020-03-19,Grand Princess,22.0,0.0,0.0,0.0,1.0
10,2020-03-20,Grand Princess,23.0,0.0,0.0,0.0,1.0
11,2020-03-21,Grand Princess,23.0,0.0,0.0,0.0,0.0
12,2020-03-22,Grand Princess,30.0,1.0,0.0,0.0,7.0
13,2020-03-23,Grand Princess,30.0,1.0,0.0,0.0,0.0
14,2020-03-24,Grand Princess,30.0,1.0,0.0,0.0,0.0
15,2020-03-25,Grand Princess,30.0,1.0,0.0,0.0,0.0
16,2020-03-26,Grand Princess,30.0,1.0,0.0,0.0,0.0
17,2020-03-27,Grand Princess,30.0,3.0,0.0,0.0,0.0
18,2020-03-28,Grand Princess,103.0,3.0,0.0,0.0,73.0
19,2020-03-29,Grand Princess,103.0,3.0,0.0,0.0,0.0
20,2020-03-30,Grand Princess,103.0,3.0,0.0,0.0,0.0
0,2020-03-07,Grand Princess Cruise Ship,21.0,0.0,0.0,0.0,21.0
1,2020-03-08,Grand Princess Cruise Ship,21.0,0.0,0.0,0.0,0.0
2,2020-03-09,Grand Princess Cruise Ship,21.0,0.0,0.0,0.0,0.0
3,2020-03-10,Grand Princess Cruise Ship,21.0,0.0,0.0,0.0,0.0
4,2020-03-11,Grand Princess Cruise Ship,21.0,0.0,0.0,0.0,0.0
5,2020-03-12,Grand Princess Cruise Ship,21.0,0.0,0.0,0.0,0.0
